"url","sci_name","common_name","habitat","venom_stat","threat_to_humans","human_uses1","human_uses2","IUCN_red_list_status","physical_characters","model_predictions"
"https://www.fishbase.se/summary/Fusigobius-neophytus.html","Fusigobius neophytus (Günther, 1877)","Common fusegoby","Marine;  reef-associated; depth range 0 - 25 m (Ref. 11441). Tropical; 21°C - 30°C (Ref. 27115); 35°N -   33°S, 32°E -   143°W","nonvenomous","Harmless","Aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 13 March 2015","Maturity: Lm ?  range ? - ? cm Max length : 7.5 cm TL male/unsexed; (Ref. 2334)","Preferred temperature (Ref. 123201): 24.7 - 29.3, mean 28.2 °C (based on 3017 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5005   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01023 (0.00477 - 0.02194), b=3.02 (2.84 - 3.20), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  2.9   ±0.25 se; based on food items.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 155 [81, 326] mg/100g; Iron = 0.957 [0.493, 1.771] mg/100g; Protein = 18.3 [16.3, 20.0] %; Omega3 = 0.149 [0.068, 0.267] g/100g; Selenium = 22.6 [12.0, 45.5] μg/100g; VitaminA = 125 [35, 405] μg/100g; Zinc = 2.34 [1.55, 3.48] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Asterropteryx-semipunctata.html","Asterropteryx semipunctata Rüppell, 1830","Starry goby","Marine;  reef-associated; depth range 1 - 20 m (Ref. 9710). Tropical; 30°N -   32°S","nonvenomous","Harmless","Aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 25 June 2018","Maturity: Lm ?  range ? - ? cm Max length : 6.5 cm TL male/unsexed; (Ref. 11344)","Preferred temperature (Ref. 123201): 24.7 - 29.3, mean 28.2 °C (based on 3295 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5039   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01000 (0.00601 - 0.01665), b=3.17 (3.03 - 3.31), in cm total length, based on LWR estimates for this species & (Sub)family-body  (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  2.4   ±0.00 se; based on food items.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 232 [109, 547] mg/100g; Iron = 1.19 [0.55, 2.44] mg/100g; Protein = 17.6 [15.5, 19.4] %; Omega3 = 0.0845 [, ] g/100g; Selenium = 31.9 [12.9, 79.5] μg/100g; VitaminA = 79.7 [17.2, 348.2] μg/100g; Zinc = 3.25 [1.99, 5.03] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Amblyeleotris-wheeleri.html","Amblyeleotris wheeleri (Polunin & Lubbock, 1977)","Gorgeous prawn-goby","Marine;  reef-associated; depth range 5 - 40 m (Ref. 48637), usually 5 - 15 m (Ref. 27115). Tropical; 21°C - 30°C (Ref. 27115); 30°N -   22°S","nonvenomous","Harmless","Aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 11 March 2015","Maturity: Lm ?  range ? - ? cm Max length : 10.0 cm SL male/unsexed; (Ref. 48637)","Preferred temperature (Ref. 123201): 25.5 - 29.3, mean 28.4 °C (based on 2297 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.4   ±0.4 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 130 [58, 246] mg/100g; Iron = 0.739 [0.375, 1.425] mg/100g; Protein = 17.9 [15.9, 19.6] %; Omega3 = 0.0966 [, ] g/100g; Selenium = 25.8 [12.0, 56.8] μg/100g; VitaminA = 134 [36, 463] μg/100g; Zinc = 1.98 [1.28, 2.94] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Amblyeleotris-guttata.html","Amblyeleotris guttata (Fowler, 1938)","Spotted prawn-goby","Marine;  reef-associated; depth range 10 - 40 m (Ref. 86942), usually 10 - 40 m (Ref. 27115). Tropical; 22°C - 28°C (Ref. 27115); 30°N -   24°S, 93°E -   174°W","nonvenomous","Harmless","Aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 26 August 2020","Maturity: Lm ?  range ? - ? cm Max length : 11.0 cm SL male/unsexed; (Ref. 48637)","Preferred temperature (Ref. 123201): 25.5 - 28.8, mean 27.6 °C (based on 380 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.4   ±0.4 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 121 [54, 225] mg/100g; Iron = 0.713 [0.365, 1.368] mg/100g; Protein = 17.9 [15.9, 19.6] %; Omega3 = 0.0949 [, ] g/100g; Selenium = 26 [12, 56] μg/100g; VitaminA = 132 [35, 454] μg/100g; Zinc = 1.91 [1.24, 2.84] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Ctenogobiops-crocineus.html","Ctenogobiops crocineus Smith, 1959","","Marine;  reef-associated; depth range 1 - 15 m (Ref. 90102). Tropical","nonvenomous","Harmless","","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 13 March 2015","Maturity: Lm ?  range ? - ? cm Max length : 5.5 cm SL male/unsexed; (Ref. 90180)","Preferred temperature (Ref. 123201): 24.7 - 29.3, mean 28.4 °C (based on 2743 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5020   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.5   ±0.45 se; based on food items.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 210 [94, 456] mg/100g; Iron = 0.931 [0.460, 1.868] mg/100g; Protein = 18 [16, 20] %; Omega3 = 0.0994 [, ] g/100g; Selenium = 21 [8, 52] μg/100g; VitaminA = 157 [42, 562] μg/100g; Zinc = 2.4 [1.5, 3.7] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Amblyeleotris-gymnocephala.html","Amblyeleotris gymnocephala (Bleeker, 1853)","Masked shrimpgoby","Marine; brackish;  reef-associated; amphidromous (Ref. 51243); depth range 5 - 35 m (Ref. 90102). Tropical","nonvenomous","Harmless","Fisheries: of no interest; aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 25 June 2018","Maturity: Lm ?  range ? - ? cm Max length : 14.0 cm TL male/unsexed; (Ref. 2272)","Preferred temperature (Ref. 123201): 25.2 - 29.1, mean 28.3 °C (based on 594 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.4   ±0.4 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 105 [49, 193] mg/100g; Iron = 0.674 [0.337, 1.271] mg/100g; Protein = 18.2 [16.3, 19.9] %; Omega3 = 0.0978 [, ] g/100g; Selenium = 25.5 [11.8, 64.3] μg/100g; VitaminA = 108 [30, 355] μg/100g; Zinc = 2.07 [1.36, 3.06] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Vanderhorstia-ornatissima.html","Vanderhorstia ornatissima Smith, 1959","Ornate prawn-goby","Marine;  reef-associated, usually ? - 3 m (Ref. 1602). Tropical; 21°C - 27°C (Ref. 27115); 30°N -   28°S","nonvenomous","Harmless","Aquarium: commercial","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 11 March 2015","Maturity: Lm ?  range ? - ? cm Max length : 8.5 cm TL male/unsexed; (Ref. 30874)","Preferred temperature (Ref. 123201): 25 - 29.3, mean 28.2 °C (based on 2256 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.0   ±0.32 se; based on food items.					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 155 [70, 304] mg/100g; Iron = 0.837 [0.416, 1.633] mg/100g; Protein = 17.8 [15.8, 19.5] %; Omega3 = 0.0969 [, ] g/100g; Selenium = 27.6 [12.7, 63.6] μg/100g; VitaminA = 120 [31, 433] μg/100g; Zinc = 2.22 [1.43, 3.30] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Eviota-prasites.html","Eviota prasites Jordan & Seale, 1906","Hairfin dwarfgoby","Marine;  reef-associated; depth range 1 - 30 m (Ref. 86942). Tropical; 10°N -   23°S","nonvenomous","Harmless","","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 09 March 2015","Maturity: Lm ?  range ? - ? cm Max length : 3.0 cm SL male/unsexed; (Ref. 48637)","Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.1   ±0.3 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 355 [149, 895] mg/100g; Iron = 1.37 [0.61, 2.93] mg/100g; Protein = 17.7 [15.6, 19.5] %; Omega3 = 0.108 [0.040, 0.268] g/100g; Selenium = 29.9 [10.2, 81.7] μg/100g; VitaminA = 129 [28, 558] μg/100g; Zinc = 3.63 [2.11, 5.88] mg/100g (wet weight);"
"https://www.fishbase.se/summary/Eviota-saipanensis.html","Eviota saipanensis Fowler, 1945","Saipan dwarfgoby","Marine;  reef-associated. Tropical; 26°N -   28°S, 101°E -   123°W","nonvenomous","Harmless","","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 09 March 2015","Maturity: Lm ?  range ? - ? cm Max length : 2.6 cm SL male/unsexed; (Ref. 1602)","Preferred temperature (Ref. 123201): 25.2 - 29.3, mean 28.6 °C (based on 1881 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.01023 (0.00477 - 0.02194), b=3.02 (2.84 - 3.20), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.1   ±0.3 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100)."
"https://www.fishbase.se/summary/Eviota-albolineata.html","Eviota albolineata Jewett & Lachner, 1983","White-line dwarfgoby","Marine;  reef-associated; depth range 0 - 3 m (Ref. 89972). Tropical; 26°N -   32°S","nonvenomous","Harmless","","Threat to humans  
				
				
					  Harmless","Least Concern (LC) ; Date assessed: 27 August 2020","Maturity: Lm ?  range ? - ? cm Max length : 3.6 cm TL male/unsexed; (Ref. 89972)","Preferred temperature (Ref. 123201): 25.1 - 29.3, mean 28.4 °C (based on 2117 cells).				
				 				
				
					
					Phylogenetic diversity index  (Ref. 82804):  PD50 = 0.5000   [Uniqueness, from 0.5 = low to 2.0 = high].					
					
                
                    					
													Bayesian length-weight: a=0.00708 (0.00333 - 0.01504), b=3.09 (2.92 - 3.26), in cm total length, based on LWR estimates for this (Sub)family-body shape (Ref. 93245).						
					
                    				
					
					Trophic level  (Ref. 69278):  3.1   ±0.3 se; based on size and trophs of closest relatives					

				
					
					
											
				



				
										
						Resilience  (Ref. 120179):  High, minimum population doubling time less than 15 months (Preliminary K or Fecundity.).					
								
					
											
				
									
					Fishing Vulnerability  (Ref. 59153):  Low vulnerability (10 of 100).					
								
				
								
				
									
				
					
						Nutrients  (Ref. 124155):  Calcium = 370 [165, 975] mg/100g; Iron = 1.37 [0.62, 2.98] mg/100g; Protein = 17.9 [15.8, 19.7] %; Omega3 = 0.0832 [, ] g/100g; Selenium = 19.9 [6.5, 58.0] μg/100g; VitaminA = 120 [25, 524] μg/100g; Zinc = 3.72 [2.11, 6.24] mg/100g (wet weight);"
